area,date,num_postcodes,num_changes
B,2015-01-01,41011,40
B,2015-02-01,41037,74
B,2015-03-01,41053,48
B,2015-04-01,41058,43
B,2015-05-01,41071,45
B,2015-06-01,41059,56
B,2015-07-01,41073,44
B,2015-08-01,41012,117
B,2015-09-01,41024,46
B,2015-10-01,41049,51
B,2015-11-01,41066,51
B,2015-12-01,41057,45
B,2016-01-01,41065,38
B,2016-02-01,41086,69
B,2016-03-01,41114,60
B,2016-04-01,41141,71
B,2016-05-01,41158,61
B,2016-06-01,41181,49
B,2016-07-01,41189,40
B,2016-08-01,41173,82
B,2016-09-01,41191,52
B,2016-10-01,41204,55
B,2016-11-01,41214,52
B,2016-12-01,41230,36
B,2017-01-01,41297,103
B,2017-02-01,41303,44
B,2017-03-01,41315,56
B,2017-04-01,41328,77
B,2017-05-01,41330,64
B,2017-06-01,41341,47
B,2017-07-01,41321,86
B,2017-08-01,41336,53
B,2017-09-01,41347,49
B,2017-10-01,41372,71
B,2017-11-01,41388,56
B,2017-12-01,41470,118
B,2018-01-01,41482,74
B,2018-02-01,41482,38
B,2018-03-01,41489,39
B,2018-04-01,41507,58
B,2018-05-01,41528,49
B,2018-06-01,41536,42
B,2018-07-01,41547,73
B,2018-08-01,41570,41
B,2018-09-01,41584,76
B,2018-10-01,41345,323
B,2018-11-01,41125,294
B,2018-12-01,41150,57
B,2019-01-01,41188,96
B,2019-02-01,41194,64
B,2019-03-01,41167,95
B,2019-04-01,41185,72
B,2019-05-01,41182,77
B,2019-06-01,41188,70
B,2019-07-01,41205,51
B,2019-08-01,41227,50
B,2019-09-01,41255,66
B,2019-10-01,41281,64
B,2019-11-01,41309,56
B,2019-12-01,41342,43
B,2020-01-01,41360,42
B,2020-02-01,41370,64
B,2020-04-01,41391,99
B,2020-05-01,41408,47
B,2020-06-01,41422,84
B,2020-07-01,41444,62
BA,1980-01-01,11636,11636
BA,1981-06-01,11793,157
BA,1981-09-01,11816,23
BA,1981-12-01,11852,84
BA,1982-03-01,11874,22
BA,1982-12-01,11871,3
BA,1983-01-01,11914,43
BA,1983-03-01,11962,48
BA,1983-07-01,12015,53
BA,1983-12-01,12006,9
BA,1984-02-01,12054,48
BA,1984-10-01,12112,58
BA,1984-12-01,12104,8
BA,1985-04-01,12187,83
BA,1985-10-01,12239,52
BA,1985-12-01,12235,4
BA,1986-04-01,12267,32
BA,1986-07-01,12305,38
BA,1986-12-01,12297,8
BA,1987-04-01,12413,116
BA,1987-10-01,12441,28
BA,1988-03-01,12477,36
BA,1988-12-01,12474,3
BA,1990-02-01,12712,238
BA,1990-07-01,12786,74
BA,1990-12-01,12674,112
BA,1991-01-01,12746,72
BA,1991-09-01,12860,114
BA,1991-12-01,12785,75
BA,1992-01-01,12868,83
BA,1992-08-01,12950,82
BA,1992-12-01,12929,21
BA,1993-01-01,13081,152
BA,1993-08-01,13183,102
BA,1994-05-01,13157,104
BA,1994-12-01,13191,108
BA,1995-01-01,13196,227
BA,1995-07-01,13238,94
BA,1995-12-01,13300,118
BA,1996-06-01,13312,148
BA,1996-12-01,13348,118
BA,1997-03-01,13349,1
BA,1997-04-01,13351,2
BA,1997-06-01,13492,271
BA,1997-07-01,13481,27
BA,1997-08-01,13475,10
BA,1997-10-01,13476,1
BA,1997-12-01,13664,266
BA,1998-02-01,13665,1
BA,1998-03-01,13666,1
BA,1998-05-01,13667,1
BA,1998-06-01,13777,202
BA,1998-08-01,13778,1
BA,1998-09-01,13779,1
BA,1998-12-01,13819,234
BA,1999-01-01,13820,1
BA,1999-02-01,13822,2
BA,1999-04-01,13823,1
BA,1999-06-01,13911,150
BA,1999-08-01,13913,2
BA,1999-11-01,13923,10
BA,1999-12-01,13897,314
BA,2000-01-01,13898,1
BA,2000-02-01,13900,2
BA,2000-06-01,13953,251
BA,2000-07-01,13928,27
BA,2000-09-01,13864,68
BA,2000-10-01,13838,26
BA,2000-11-01,13829,9
BA,2000-12-01,14006,177
BA,2001-01-01,13551,467
BA,2001-02-01,13543,8
BA,2001-03-01,13541,6
BA,2001-04-01,13524,17
BA,2001-05-01,13518,6
BA,2001-06-01,14164,646
BA,2001-07-01,14159,5
BA,2001-08-01,14143,16
BA,2001-09-01,14074,69
BA,2001-10-01,14042,32
BA,2001-11-01,14019,23
BA,2001-12-01,14175,188
BA,2002-01-01,14165,10
BA,2002-03-01,14139,28
BA,2002-04-01,14131,10
BA,2002-05-01,14126,25
BA,2002-06-01,14272,146
BA,2002-07-01,14278,78
BA,2002-08-01,14289,43
BA,2002-09-01,14300,29
BA,2002-10-01,14293,43
BA,2002-11-01,14305,34
BA,2002-12-01,14320,33
BA,2003-01-01,14334,40
BA,2003-02-01,14337,57
BA,2003-03-01,14347,28
BA,2003-04-01,14372,35
BA,2003-05-01,14384,40
BA,2003-06-01,14391,67
BA,2003-07-01,14405,40
BA,2003-08-01,14423,30
BA,2003-09-01,14430,45
BA,2003-10-01,14428,56
BA,2003-11-01,14436,54
BA,2004-01-01,14416,136
BA,2004-02-01,14404,54
BA,2004-03-01,14435,43
BA,2004-04-01,14411,44
BA,2004-05-01,14438,37
BA,2004-06-01,14450,20
BA,2004-07-01,14467,25
BA,2004-08-01,14463,50
BA,2004-09-01,14472,17
BA,2004-10-01,14487,21
BA,2004-11-01,14507,28
BA,2005-01-01,14546,53
BA,2005-02-01,14644,100
BA,2005-03-01,14667,23
BA,2005-04-01,14687,20
BA,2005-05-01,14713,32
BA,2005-06-01,14733,22
BA,2005-07-01,14718,53
BA,2005-08-01,14733,45
BA,2005-09-01,14731,24
BA,2005-10-01,14755,40
BA,2005-11-01,14760,25
BA,2005-12-01,14761,19
BA,2006-01-01,14739,62
BA,2006-02-01,14667,116
BA,2006-03-01,14651,44
BA,2006-04-01,14594,95
BA,2006-05-01,14587,59
BA,2006-06-01,14623,36
BA,2006-07-01,14641,82
BA,2006-08-01,14576,111
BA,2006-09-01,14579,29
BA,2006-10-01,14588,39
BA,2006-11-01,14592,34
BA,2007-01-01,14607,67
BA,2007-02-01,14697,100
BA,2007-03-01,14690,39
BA,2007-04-01,14699,51
BA,2007-05-01,14704,29
BA,2007-06-01,14715,11
BA,2007-07-01,14732,77
BA,2007-08-01,14752,36
BA,2007-09-01,14758,44
BA,2007-10-01,14768,26
BA,2007-11-01,14765,31
BA,2007-12-01,14774,9
BA,2008-01-01,14781,55
BA,2008-02-01,14798,35
BA,2008-03-01,14804,42
BA,2008-04-01,14813,27
BA,2008-05-01,14816,33
BA,2008-06-01,14734,128
BA,2008-07-01,14735,43
BA,2008-08-01,14741,26
BA,2008-09-01,14741,24
BA,2008-10-01,14741,22
BA,2008-11-01,14759,18
BA,2008-12-01,14758,33
BA,2009-01-01,14751,33
BA,2009-02-01,14752,41
BA,2009-03-01,14758,24
BA,2009-04-01,14746,48
BA,2009-05-01,14746,30
BA,2009-06-01,14750,44
BA,2009-07-01,14764,14
BA,2009-08-01,14724,74
BA,2009-09-01,14725,29
BA,2009-10-01,14746,39
BA,2009-11-01,14745,33
BA,2009-12-01,14754,21
BA,2010-01-01,14749,19
BA,2010-02-01,14764,39
BA,2010-03-01,14764,20
BA,2010-04-01,14775,11
BA,2010-05-01,14764,37
BA,2010-06-01,14775,11
BA,2010-07-01,14778,27
BA,2010-08-01,14747,55
BA,2010-09-01,14752,25
BA,2010-10-01,14747,29
BA,2010-11-01,14771,24
BA,2010-12-01,14768,33
BA,2011-01-01,14781,19
BA,2011-02-01,14785,26
BA,2011-03-01,14792,21
BA,2011-05-01,14791,67
BA,2011-06-01,14792,27
BA,2011-07-01,14799,23
BA,2011-08-01,14792,23
BA,2011-09-01,14797,19
BA,2011-10-01,14792,31
BA,2011-11-01,14802,28
BA,2011-12-01,14801,13
BA,2012-02-01,14807,46
BA,2012-03-01,14808,21
BA,2012-04-01,14800,30
BA,2012-05-01,14800,12
BA,2012-06-01,14793,27
BA,2012-07-01,14793,24
BA,2012-08-01,14799,20
BA,2012-09-01,14805,26
BA,2012-10-01,14802,27
BA,2012-11-01,14797,13
BA,2012-12-01,14799,16
BA,2013-01-01,14798,15
BA,2013-02-01,14795,15
BA,2013-03-01,14789,10
BA,2013-04-01,14789,28
BA,2013-05-01,14785,26
BA,2013-07-01,14793,34
BA,2013-08-01,14801,16
BA,2013-09-01,14798,13
BA,2013-10-01,14792,26
BA,2013-11-01,14794,12
BA,2013-12-01,14794,14
BA,2014-01-01,14788,14
BA,2014-02-01,14777,15
BA,2014-03-01,14771,30
BA,2014-04-01,14772,9
BA,2014-05-01,14778,14
BA,2014-06-01,14783,13
BA,2014-07-01,14787,10
BA,2014-08-01,14789,14
BA,2014-09-01,14795,14
BA,2014-10-01,14795,24
BA,2014-11-01,14797,16
BA,2014-12-01,14795,12
BA,2015-01-01,14798,9
BA,2015-02-01,14804,20
BA,2015-03-01,14809,13
BA,2015-04-01,14807,12
BA,2015-05-01,14813,22
BA,2015-06-01,14817,28
BA,2015-07-01,14820,17
BA,2015-08-01,14817,25
BA,2015-09-01,14824,9
BA,2015-10-01,14830,14
BA,2015-11-01,14835,19
BA,2015-12-01,14845,10
BA,2016-01-01,14851,14
BA,2016-02-01,14857,16
BA,2016-03-01,14868,17
BA,2016-04-01,14866,10
BA,2016-05-01,14873,21
BA,2016-06-01,14876,11
BA,2016-07-01,14878,10
BA,2016-08-01,14869,35
BA,2016-09-01,14877,10
BA,2016-10-01,14891,22
BA,2016-11-01,14904,17
BA,2016-12-01,14903,13
BA,2017-01-01,14901,12
BA,2017-02-01,14900,13
BA,2017-03-01,14915,25
BA,2017-04-01,14919,22
BA,2017-05-01,14925,18
BA,2017-06-01,14935,16
BA,2017-07-01,14933,20
BA,2017-08-01,14943,16
BA,2017-09-01,14950,19
BA,2017-10-01,14957,19
BA,2017-11-01,14966,11
BA,2017-12-01,14978,22
BA,2018-01-01,14984,32
BA,2018-02-01,14992,16
BA,2018-03-01,15002,16
BA,2018-04-01,15002,20
BA,2018-05-01,15012,20
BA,2018-06-01,15019,17
BA,2018-07-01,15029,22
BA,2018-08-01,15030,15
BA,2018-09-01,15019,55
BA,2018-10-01,15026,19
BA,2018-11-01,15007,41
BA,2018-12-01,15020,19
BA,2019-01-01,15030,12
BA,2019-02-01,15035,23
BA,2019-03-01,15042,31
BA,2019-04-01,15052,24
BA,2019-05-01,15059,19
BA,2019-06-01,15059,26
BA,2019-07-01,15066,15
BA,2019-08-01,15075,13
BA,2019-09-01,15078,17
BA,2019-10-01,15086,20
BA,2019-11-01,15100,26
BA,2019-12-01,15109,17
BA,2020-01-01,15122,19
BA,2020-02-01,15133,33
BA,2020-04-01,15135,46
BA,2020-05-01,15137,14
BA,2020-06-01,15142,19
BA,2020-07-01,15142,20
BB,1980-01-01,11427,11427
BB,1981-06-01,11562,135
BB,1981-09-01,11600,38
BB,1981-12-01,11440,160
BB,1982-03-01,11482,42
BB,1982-12-01,11469,13
BB,1983-01-01,11521,52
BB,1983-03-01,11548,27
BB,1983-07-01,11618,70
BB,1983-12-01,11592,26
BB,1984-02-01,11635,43
BB,1984-10-01,11675,40
BB,1984-12-01,11645,30
BB,1985-04-01,11697,52
BB,1985-10-01,11710,13
BB,1985-12-01,11699,11
BB,1986-04-01,11753,54
BB,1986-07-01,11793,40
BB,1986-12-01,11758,35
BB,1987-04-01,11795,37
BB,1987-10-01,11821,26
BB,1988-03-01,11869,48
BB,1988-12-01,11851,18
BB,1990-02-01,12022,171
BB,1990-07-01,12082,60
BB,1990-12-01,11977,105
BB,1991-01-01,12048,71
BB,1991-09-01,12145,97
BB,1991-12-01,12019,126
BB,1992-01-01,12127,108
BB,1992-08-01,12192,65
BB,1992-12-01,12150,42
BB,1993-01-01,12259,109
BB,1993-08-01,12359,100
BB,1994-05-01,12154,891
BB,1994-12-01,12191,123
BB,1995-01-01,12262,187
BB,1995-07-01,12333,187
BB,1995-12-01,12375,258
BB,1996-06-01,12415,162
BB,1996-09-01,12416,1
BB,1996-12-01,12536,186
BB,1997-02-01,12539,3
BB,1997-04-01,12542,3
BB,1997-06-01,12598,210
BB,1997-07-01,12589,11
BB,1997-08-01,12040,569
BB,1997-12-01,12704,740
BB,1998-02-01,12705,1
BB,1998-06-01,12750,193
BB,1998-09-01,12752,2
BB,1998-12-01,12784,224
BB,1999-01-01,12786,2
BB,1999-02-01,12788,2
BB,1999-06-01,12734,320
BB,1999-10-01,12735,1
BB,1999-12-01,12763,230
BB,2000-06-01,12764,281
BB,2000-07-01,12748,20
BB,2000-08-01,12751,3
BB,2000-09-01,12690,63
BB,2000-10-01,12668,22
BB,2000-11-01,12663,5
BB,2000-12-01,12807,144
BB,2001-01-01,12783,24
BB,2001-02-01,12781,2
BB,2001-03-01,12777,4
BB,2001-05-01,12752,25
BB,2001-06-01,12816,150
BB,2001-07-01,12740,76
BB,2001-08-01,12727,13
BB,2001-09-01,12707,20
BB,2001-10-01,12700,7
BB,2001-11-01,12679,21
BB,2001-12-01,12768,127
BB,2002-01-01,12754,18
BB,2002-03-01,12720,36
BB,2002-04-01,12717,3
BB,2002-05-01,12725,24
BB,2002-06-01,12817,92
BB,2002-07-01,12839,40
BB,2002-08-01,12841,38
BB,2002-09-01,12848,35
BB,2002-10-01,12863,27
BB,2002-11-01,12874,23
BB,2002-12-01,12875,33
BB,2003-01-01,12887,32
BB,2003-02-01,12890,37
BB,2003-03-01,12901,37
BB,2003-04-01,12874,69
BB,2003-05-01,12855,45
BB,2003-06-01,12860,41
BB,2003-07-01,12871,33
BB,2003-08-01,12878,29
BB,2003-09-01,12889,37
BB,2003-10-01,12890,47
BB,2003-11-01,12927,81
BB,2004-01-01,12947,42
BB,2004-02-01,12956,31
BB,2004-03-01,12961,31
BB,2004-04-01,12955,18
BB,2004-05-01,12957,38
BB,2004-06-01,12954,39
BB,2004-07-01,12945,29
BB,2004-08-01,12951,38
BB,2004-09-01,12970,27
BB,2004-10-01,12974,32
BB,2004-11-01,12995,31
BB,2005-01-01,13025,48
BB,2005-02-01,13152,135
BB,2005-03-01,13170,28
BB,2005-04-01,13191,35
BB,2005-05-01,13208,29
BB,2005-06-01,13216,18
BB,2005-07-01,13212,32
BB,2005-08-01,13227,37
BB,2005-09-01,13237,24
BB,2005-10-01,13248,31
BB,2005-11-01,13248,18
BB,2005-12-01,13246,14
BB,2006-01-01,13201,71
BB,2006-02-01,13117,116
BB,2006-03-01,13076,75
BB,2006-04-01,13048,50
BB,2006-05-01,13028,42
BB,2006-06-01,13042,14
BB,2006-07-01,13050,84
BB,2006-08-01,13056,18
BB,2006-09-01,13063,27
BB,2006-10-01,13056,47
BB,2006-11-01,13063,19
BB,2006-12-01,13064,1
BB,2007-01-01,13088,76
BB,2007-02-01,13099,35
BB,2007-03-01,13097,32
BB,2007-04-01,13095,22
BB,2007-05-01,13100,21
BB,2007-06-01,13113,13
BB,2007-07-01,13109,70
BB,2007-08-01,13112,21
BB,2007-09-01,13140,46
BB,2007-10-01,13139,31
BB,2007-11-01,13143,22
BB,2007-12-01,13151,8
BB,2008-01-01,13147,50
BB,2008-02-01,13153,28
BB,2008-03-01,13132,55
BB,2008-04-01,13139,23
BB,2008-05-01,13157,28
BB,2008-06-01,13093,92
BB,2008-07-01,13094,21
BB,2008-08-01,13095,27
BB,2008-09-01,13091,38
BB,2008-10-01,13087,24
BB,2008-11-01,13106,19
BB,2008-12-01,13089,25
BB,2009-01-01,13081,34
BB,2009-02-01,13074,37
BB,2009-03-01,13059,35
BB,2009-04-01,13054,29
BB,2009-05-01,13048,28
BB,2009-06-01,13029,35
BB,2009-07-01,13042,13
BB,2009-08-01,13014,48
BB,2009-09-01,13019,21
BB,2009-10-01,13021,14
BB,2009-11-01,13022,27
BB,2009-12-01,13022,14
BB,2010-01-01,13025,15
BB,2010-02-01,13025,20
BB,2010-03-01,13042,27
BB,2010-04-01,13054,12
BB,2010-05-01,13042,38
BB,2010-06-01,13055,13
BB,2010-07-01,13056,21
BB,2010-08-01,13041,39
BB,2010-09-01,13040,19
BB,2010-10-01,13035,21
BB,2010-11-01,13057,22
BB,2010-12-01,13040,23
BB,2011-01-01,13044,16
BB,2011-02-01,13045,25
BB,2011-03-01,13047,16
BB,2011-05-01,13037,70
BB,2011-06-01,13037,14
BB,2011-07-01,13041,12
BB,2011-08-01,13045,22
BB,2011-09-01,13038,15
BB,2011-10-01,13033,29
BB,2011-11-01,13029,18
BB,2011-12-01,13029,12
BB,2012-02-01,13018,43
BB,2012-03-01,13018,14
BB,2012-04-01,13005,33
BB,2012-05-01,13003,16
BB,2012-06-01,12997,18
BB,2012-07-01,12992,25
BB,2012-08-01,12993,15
BB,2012-09-01,12990,19
BB,2012-10-01,12987,11
BB,2012-11-01,12987,12
BB,2012-12-01,12986,19
BB,2013-01-01,12985,7
BB,2013-02-01,12992,17
BB,2013-03-01,12997,19
BB,2013-04-01,12993,16
BB,2013-05-01,12984,15
BB,2013-07-01,12984,18
BB,2013-08-01,12983,9
BB,2013-09-01,12982,11
BB,2013-10-01,12988,10
BB,2013-11-01,12986,8
BB,2013-12-01,12989,15
BB,2014-01-01,12991,12
BB,2014-02-01,12986,21
BB,2014-03-01,12984,12
BB,2014-04-01,12983,5
BB,2014-05-01,12989,18
BB,2014-06-01,12991,20
BB,2014-07-01,12992,9
BB,2014-08-01,13001,13
BB,2014-09-01,12999,10
BB,2014-10-01,12997,10
BB,2014-11-01,12998,9
BB,2014-12-01,12997,13
BB,2015-01-01,13003,10
BB,2015-02-01,13035,40
BB,2015-03-01,13029,20
BB,2015-04-01,13032,11
BB,2015-05-01,12999,43
BB,2015-06-01,13002,15
BB,2015-07-01,13006,16
BB,2015-08-01,13013,11
BB,2015-09-01,13021,10
BB,2015-10-01,13025,8
BB,2015-11-01,13031,10
BB,2015-12-01,13037,12
BB,2016-01-01,13038,7
BB,2016-02-01,13046,14
BB,2016-03-01,13052,16
BB,2016-04-01,13057,5
BB,2016-05-01,13050,25
BB,2016-06-01,13057,11
BB,2016-07-01,13058,15
BB,2016-08-01,13061,11
BB,2016-09-01,13061,6
BB,2016-10-01,13062,19
BB,2016-11-01,13061,9
BB,2016-12-01,13069,14
BB,2017-01-01,13073,14
BB,2017-02-01,13074,13
BB,2017-03-01,13083,15
BB,2017-04-01,13077,22
BB,2017-05-01,13072,19
BB,2017-06-01,13074,8
BB,2017-07-01,13081,11
BB,2017-08-01,13093,16
BB,2017-09-01,13092,11
BB,2017-10-01,13094,10
BB,2017-11-01,13098,10
BB,2017-12-01,13110,12
BB,2018-01-01,13117,21
BB,2018-02-01,13115,14
BB,2018-03-01,13122,11
BB,2018-04-01,13133,29
BB,2018-05-01,13138,15
BB,2018-06-01,13143,11
BB,2018-07-01,13147,20
BB,2018-08-01,13151,10
BB,2018-09-01,13129,52
BB,2018-10-01,13129,14
BB,2018-11-01,13100,39
BB,2018-12-01,13107,17
BB,2019-01-01,13118,27
BB,2019-02-01,13120,6
BB,2019-03-01,13126,18
BB,2019-04-01,13134,10
BB,2019-05-01,13140,10
BB,2019-06-01,13150,14
BB,2019-07-01,13152,14
BB,2019-08-01,13151,11
BB,2019-09-01,13157,20
BB,2019-10-01,13158,17
BB,2019-11-01,13170,12
BB,2019-12-01,13178,14
BB,2020-01-01,13179,7
BB,2020-02-01,13191,18
BB,2020-04-01,13200,49
BB,2020-05-01,13203,13
BB,2020-06-01,13207,12
BB,2020-07-01,13212,9
BD,1980-01-01,14696,14696
BD,1981-06-01,14939,243
BD,1981-09-01,14978,39
BD,1981-12-01,14741,239
BD,1982-03-01,14778,37
BD,1982-12-01,14751,27
BD,1983-01-01,14802,51
BD,1983-03-01,14875,73
BD,1983-07-01,14934,59
BD,1983-12-01,14893,41
BD,1984-02-01,14947,54
BD,1984-10-01,15031,84
BD,1984-12-01,14974,57
BD,1985-04-01,15106,132
BD,1985-10-01,15242,136
BD,1985-12-01,15205,37
BD,1986-04-01,15325,120
BD,1986-07-01,15401,76
BD,1986-12-01,15343,58
BD,1987-04-01,15505,162
BD,1987-10-01,15554,49
BD,1988-03-01,15614,60
BD,1988-12-01,15561,53
BD,1990-02-01,15738,177
BD,1990-07-01,15928,190
BD,1990-12-01,15815,113
BD,1991-01-01,15949,134
BD,1991-09-01,16041,92
BD,1991-12-01,15803,238
BD,1992-01-01,15880,77
BD,1992-08-01,15985,105
BD,1992-12-01,15938,47
BD,1993-01-01,16033,95
BD,1993-08-01,16132,99
BD,1994-05-01,16151,197
BD,1994-12-01,16246,193
BD,1995-01-01,16173,343
BD,1995-07-01,16287,204
BD,1995-12-01,16278,341
BD,1996-06-01,16263,233
BD,1996-12-01,16324,253
BD,1997-02-01,16331,7
BD,1997-04-01,16332,1
BD,1997-06-01,16379,271
BD,1997-07-01,16298,81
BD,1997-08-01,16284,14
BD,1997-12-01,16357,251
BD,1998-03-01,16358,1
BD,1998-04-01,16360,2
BD,1998-06-01,16339,301
BD,1998-11-01,16340,1
BD,1998-12-01,16340,344
BD,1999-01-01,16346,6
BD,1999-02-01,16348,2
BD,1999-04-01,16349,1
BD,1999-06-01,16337,276
BD,1999-07-01,16339,2
BD,1999-09-01,16340,1
BD,1999-10-01,16341,1
BD,1999-11-01,16342,1
BD,1999-12-01,16370,282
BD,2000-01-01,16374,4
BD,2000-03-01,16375,1
BD,2000-05-01,16376,1
BD,2000-06-01,16419,275
BD,2000-07-01,16394,27
BD,2000-09-01,16312,88
BD,2000-10-01,16296,16
BD,2000-11-01,16268,28
BD,2000-12-01,16451,183
BD,2001-01-01,16391,62
BD,2001-02-01,16380,13
BD,2001-03-01,16358,22
BD,2001-04-01,16337,21
BD,2001-05-01,16323,14
BD,2001-06-01,16467,194
BD,2001-07-01,16447,20
BD,2001-08-01,16440,9
BD,2001-09-01,16377,63
BD,2001-10-01,16369,8
BD,2001-11-01,16355,14
BD,2001-12-01,16489,160
BD,2002-01-01,16462,27
BD,2002-03-01,16439,27
BD,2002-04-01,16422,17
BD,2002-05-01,16417,51
BD,2002-06-01,16545,128
BD,2002-07-01,16549,100
BD,2002-08-01,16552,41
BD,2002-09-01,16575,33
BD,2002-10-01,16598,35
BD,2002-11-01,16574,78
BD,2002-12-01,16565,55
BD,2003-01-01,16570,47
BD,2003-02-01,16587,57
BD,2003-03-01,16608,41
BD,2003-04-01,16624,38
BD,2003-05-01,16636,36
BD,2003-06-01,16633,57
BD,2003-07-01,16645,50
BD,2003-08-01,16651,28
BD,2003-09-01,16669,46
BD,2003-10-01,16671,50
BD,2003-11-01,16676,53
BD,2004-01-01,16704,66
BD,2004-02-01,16713,41
BD,2004-03-01,16716,53
BD,2004-04-01,16699,37
BD,2004-05-01,16683,68
BD,2004-06-01,16669,40
BD,2004-07-01,16665,48
BD,2004-08-01,16672,25
BD,2004-09-01,16697,33
BD,2004-10-01,16730,39
BD,2004-11-01,16769,41
BD,2004-12-01,16770,1
BD,2005-01-01,16817,61
BD,2005-02-01,16887,74
BD,2005-03-01,16905,38
BD,2005-04-01,16910,45
BD,2005-05-01,16926,22
BD,2005-06-01,16942,16
BD,2005-07-01,16919,67
BD,2005-08-01,16933,36
BD,2005-09-01,16933,22
BD,2005-10-01,16945,30
BD,2005-11-01,16962,27
BD,2005-12-01,16970,24
BD,2006-01-01,16950,98
BD,2006-02-01,16861,127
BD,2006-03-01,16836,59
BD,2006-04-01,16793,89
BD,2006-05-01,16775,34
BD,2006-06-01,16792,17
BD,2006-07-01,16792,102
BD,2006-08-01,16766,68
BD,2006-09-01,16764,34
BD,2006-10-01,16787,61
BD,2006-11-01,16786,33
BD,2007-01-01,16822,102
BD,2007-02-01,16828,32
BD,2007-03-01,16825,27
BD,2007-04-01,16827,56
BD,2007-05-01,16846,45
BD,2007-06-01,16860,14
BD,2007-07-01,16881,83
BD,2007-08-01,16880,31
BD,2007-09-01,16885,55
BD,2007-10-01,16907,48
BD,2007-11-01,16918,41
BD,2007-12-01,16927,9
BD,2008-01-01,16929,60
BD,2008-02-01,16936,29
BD,2008-03-01,16948,42
BD,2008-04-01,16957,35
BD,2008-05-01,16958,37
BD,2008-06-01,16851,155
BD,2008-07-01,16842,43
BD,2008-08-01,16843,59
BD,2008-09-01,16850,35
BD,2008-10-01,16850,26
BD,2008-11-01,16867,17
BD,2008-12-01,16864,33
BD,2009-01-01,16852,36
BD,2009-02-01,16847,57
BD,2009-03-01,16841,30
BD,2009-04-01,16828,41
BD,2009-05-01,16831,41
BD,2009-06-01,16834,27
BD,2009-07-01,16856,22
BD,2009-08-01,16852,42
BD,2009-09-01,16857,27
BD,2009-10-01,16859,18
BD,2009-11-01,16861,36
BD,2009-12-01,16866,19
BD,2010-01-01,16863,23
BD,2010-02-01,16859,40
BD,2010-03-01,16865,30
BD,2010-04-01,16878,13
BD,2010-05-01,16867,39
BD,2010-06-01,16886,19
BD,2010-07-01,16877,41
BD,2010-08-01,16855,46
BD,2010-09-01,16849,26
BD,2010-10-01,16845,16
BD,2010-11-01,16858,13
BD,2010-12-01,16841,27
BD,2011-01-01,16843,14
BD,2011-02-01,16855,38
BD,2011-03-01,16857,14
BD,2011-05-01,16835,58
BD,2011-06-01,16844,27
BD,2011-07-01,16835,19
BD,2011-08-01,16825,36
BD,2011-09-01,16827,22
BD,2011-10-01,16836,35
BD,2011-11-01,16847,29
BD,2011-12-01,16849,12
BD,2012-02-01,16873,88
BD,2012-03-01,16872,15
BD,2012-04-01,16871,29
BD,2012-05-01,16876,17
BD,2012-06-01,16851,37
BD,2012-07-01,16842,29
BD,2012-08-01,16841,15
BD,2012-09-01,16843,24
BD,2012-10-01,16840,29
BD,2012-11-01,16841,25
BD,2012-12-01,16837,12
BD,2013-01-01,16839,16
BD,2013-02-01,16842,11
BD,2013-03-01,16836,16
BD,2013-04-01,16836,20
BD,2013-05-01,16828,22
BD,2013-07-01,16817,37
BD,2013-08-01,16815,12
BD,2013-09-01,16816,25
BD,2013-10-01,16817,17
BD,2013-11-01,16818,23
BD,2013-12-01,16820,14
BD,2014-01-01,16822,14
BD,2014-02-01,16823,19
BD,2014-03-01,16824,15
BD,2014-04-01,16828,20
BD,2014-05-01,16828,18
BD,2014-06-01,16831,17
BD,2014-07-01,16846,19
BD,2014-08-01,16858,14
BD,2014-09-01,16858,16
BD,2014-10-01,16857,11
BD,2014-11-01,16860,23
BD,2014-12-01,16868,12
BD,2015-01-01,16863,15
BD,2015-02-01,16838,41
BD,2015-03-01,16842,14
BD,2015-04-01,16841,17
BD,2015-05-01,16825,26
BD,2015-06-01,16822,17
BD,2015-07-01,16822,12
BD,2015-08-01,16827,13
BD,2015-09-01,16835,14
BD,2015-10-01,16840,19
BD,2015-11-01,16846,20
BD,2015-12-01,16852,12
BD,2016-01-01,16853,11
BD,2016-02-01,16857,16
BD,2016-03-01,16864,17
BD,2016-04-01,16866,12
BD,2016-05-01,16853,41
BD,2016-06-01,16858,11
BD,2016-07-01,16859,5
BD,2016-08-01,16864,15
BD,2016-09-01,16867,11
BD,2016-10-01,16878,19
BD,2016-11-01,16877,9
BD,2016-12-01,16878,13
BD,2017-01-01,16880,22
BD,2017-02-01,16892,22
BD,2017-03-01,16890,18
BD,2017-04-01,16894,20
BD,2017-05-01,16885,21
BD,2017-06-01,16899,20
BD,2017-07-01,16903,20
BD,2017-08-01,16915,14
BD,2017-09-01,16913,10
BD,2017-10-01,16924,17
BD,2017-11-01,16922,16
BD,2017-12-01,16935,21
BD,2018-01-01,16948,25
BD,2018-02-01,16952,14
BD,2018-03-01,16955,5
BD,2018-04-01,16963,16
BD,2018-05-01,16968,17
BD,2018-06-01,16975,19
BD,2018-07-01,16988,25
BD,2018-08-01,17000,14
BD,2018-09-01,16969,79
BD,2018-10-01,16978,29
BD,2018-11-01,16892,116
BD,2018-12-01,16900,12
BD,2019-01-01,16905,15
BD,2019-02-01,16908,13
