country,value,date,fuel_type
FINLAND,555.0,2019Q2,APV other than electric
FRANCE,796.0,2019Q2,APV other than electric
GERMANY,4650.0,2019Q2,APV other than electric
GREECE,623.0,2019Q2,APV other than electric
HUNGARY,7.0,2019Q2,APV other than electric
ITALY,47104.0,2019Q2,APV other than electric
LATVIA,42.0,2019Q2,APV other than electric
NETHERLANDS,304.0,2019Q2,APV other than electric
POLAND,2845.0,2019Q2,APV other than electric
PORTUGAL,731.0,2019Q2,APV other than electric
ROMANIA,295.0,2019Q2,APV other than electric
SLOVAKIA,88.0,2019Q2,APV other than electric
SLOVENIA,39.0,2019Q2,APV other than electric
SPAIN,8085.0,2019Q2,APV other than electric
SWEDEN,1324.0,2019Q2,APV other than electric
ICELAND,21.0,2019Q2,APV other than electric
NORWAY,3.0,2019Q2,APV other than electric
SWITZERLAND,425.0,2019Q2,APV other than electric
AUSTRIA,6699.0,2019Q2,Total APV
BELGIUM,9944.0,2019Q2,Total APV
BULGARIA,1378.0,2019Q2,Total APV
CZECH REPUBLIC,3203.0,2019Q2,Total APV
DENMARK,4328.0,2019Q2,Total APV
ESTONIA,1032.0,2019Q2,Total APV
FINLAND,6391.0,2019Q2,Total APV
FRANCE,42212.0,2019Q2,Total APV
GERMANY,74805.0,2019Q2,Total APV
GREECE,2443.0,2019Q2,Total APV
HUNGARY,2752.0,2019Q2,Total APV
IRELAND,2598.0,2019Q2,Total APV
ITALY,80635.0,2019Q2,Total APV
LATVIA,549.0,2019Q2,Total APV
LITHUANIA,957.0,2019Q2,Total APV
NETHERLANDS,18030.0,2019Q2,Total APV
POLAND,13740.0,2019Q2,Total APV
PORTUGAL,6406.0,2019Q2,Total APV
ROMANIA,2002.0,2019Q2,Total APV
SLOVAKIA,1211.0,2019Q2,Total APV
SLOVENIA,825.0,2019Q2,Total APV
SPAIN,40464.0,2019Q2,Total APV
SWEDEN,17538.0,2019Q2,Total APV
UNITED KINGDOM,39654.0,2019Q2,Total APV
ICELAND,940.0,2019Q2,Total APV
NORWAY,26181.0,2019Q2,Total APV
SWITZERLAND,9349.0,2019Q2,Total APV
AUSTRIA,52113.0,2019Q2,Petrol
BELGIUM,95035.0,2019Q2,Petrol
BULGARIA,6018.0,2019Q2,Petrol
CZECH REPUBLIC,48678.0,2019Q2,Petrol
DENMARK,36876.0,2019Q2,Petrol
ESTONIA,5546.0,2019Q2,Petrol
FINLAND,19039.0,2019Q2,Petrol
FRANCE,362214.0,2019Q2,Petrol
GERMANY,576437.0,2019Q2,Petrol
GREECE,28161.0,2019Q2,Petrol
HUNGARY,28989.0,2019Q2,Petrol
IRELAND,6512.0,2019Q2,Petrol
ITALY,239219.0,2019Q2,Petrol
LATVIA,3303.0,2019Q2,Petrol
LITHUANIA,10254.0,2019Q2,Petrol
NETHERLANDS,84232.0,2019Q2,Petrol
POLAND,97392.0,2019Q2,Petrol
PORTUGAL,36258.0,2019Q2,Petrol
ROMANIA,23993.0,2019Q2,Petrol
SLOVAKIA,20242.0,2019Q2,Petrol
SLOVENIA,13388.0,2019Q2,Petrol
SPAIN,233140.0,2019Q2,Petrol
SWEDEN,43084.0,2019Q2,Petrol
UNITED KINGDOM,373250.0,2019Q2,Petrol
ICELAND,2142.0,2019Q2,Petrol
NORWAY,7166.0,2019Q2,Petrol
SWITZERLAND,53234.0,2019Q2,Petrol
AUSTRIA,36242.0,2019Q2,Diesel
BELGIUM,49644.0,2019Q2,Diesel
BULGARIA,3992.0,2019Q2,Diesel
CZECH REPUBLIC,18189.0,2019Q2,Diesel
DENMARK,14758.0,2019Q2,Diesel
ESTONIA,3249.0,2019Q2,Diesel
FINLAND,5745.0,2019Q2,Diesel
FRANCE,208681.0,2019Q2,Diesel
GERMANY,317661.0,2019Q2,Diesel
GREECE,8664.0,2019Q2,Diesel
HUNGARY,8444.0,2019Q2,Diesel
IRELAND,7520.0,2019Q2,Diesel
ITALY,225052.0,2019Q2,Diesel
LATVIA,1654.0,2019Q2,Diesel
LITHUANIA,2035.0,2019Q2,Diesel
NETHERLANDS,8766.0,2019Q2,Diesel
POLAND,27268.0,2019Q2,Diesel
PORTUGAL,26486.0,2019Q2,Diesel
ROMANIA,9789.0,2019Q2,Diesel
SLOVAKIA,6725.0,2019Q2,Diesel
SLOVENIA,5738.0,2019Q2,Diesel
SPAIN,101417.0,2019Q2,Diesel
SWEDEN,33380.0,2019Q2,Diesel
UNITED KINGDOM,155305.0,2019Q2,Diesel
ICELAND,1457.0,2019Q2,Diesel
NORWAY,6387.0,2019Q2,Diesel
SWITZERLAND,22488.0,2019Q2,Diesel
AUSTRIA,2484.0,2019Q3,BEV
BELGIUM,2137.0,2019Q3,BEV
BULGARIA,40.0,2019Q3,BEV
CZECH REPUBLIC,226.0,2019Q3,BEV
DENMARK,1328.0,2019Q3,BEV
ESTONIA,24.0,2019Q3,BEV
FINLAND,581.0,2019Q3,BEV
FRANCE,9371.0,2019Q3,BEV
GERMANY,16896.0,2019Q3,BEV
GREECE,48.0,2019Q3,BEV
HUNGARY,551.0,2019Q3,BEV
IRELAND,1021.0,2019Q3,BEV
ITALY,2738.0,2019Q3,BEV
LATVIA,18.0,2019Q3,BEV
LITHUANIA,46.0,2019Q3,BEV
NETHERLANDS,14288.0,2019Q3,BEV
POLAND,245.0,2019Q3,BEV
PORTUGAL,1517.0,2019Q3,BEV
ROMANIA,543.0,2019Q3,BEV
SLOVAKIA,27.0,2019Q3,BEV
SLOVENIA,89.0,2019Q3,BEV
SPAIN,2010.0,2019Q3,BEV
SWEDEN,3787.0,2019Q3,BEV
UNITED KINGDOM,13122.0,2019Q3,BEV
ICELAND,289.0,2019Q3,BEV
NORWAY,14283.0,2019Q3,BEV
SWITZERLAND,2914.0,2019Q3,BEV
AUSTRIA,366.0,2019Q3,PHEV
BELGIUM,1742.0,2019Q3,PHEV
BULGARIA,13.0,2019Q3,PHEV
CZECH REPUBLIC,122.0,2019Q3,PHEV
DENMARK,1015.0,2019Q3,PHEV
ESTONIA,4.0,2019Q3,PHEV
FINLAND,1155.0,2019Q3,PHEV
FRANCE,3962.0,2019Q3,PHEV
GERMANY,9962.0,2019Q3,PHEV
GREECE,53.0,2019Q3,PHEV
HUNGARY,246.0,2019Q3,PHEV
IRELAND,414.0,2019Q3,PHEV
ITALY,1478.0,2019Q3,PHEV
LATVIA,3.0,2019Q3,PHEV
NETHERLANDS,985.0,2019Q3,PHEV
POLAND,296.0,2019Q3,PHEV
PORTUGAL,1203.0,2019Q3,PHEV
SLOVAKIA,50.0,2019Q3,PHEV
SLOVENIA,20.0,2019Q3,PHEV
SPAIN,1481.0,2019Q3,PHEV
SWEDEN,5044.0,2019Q3,PHEV
UNITED KINGDOM,7879.0,2019Q3,PHEV
ICELAND,266.0,2019Q3,PHEV
NORWAY,3288.0,2019Q3,PHEV
SWITZERLAND,838.0,2019Q3,PHEV
AUSTRIA,2850.0,2019Q3,Total ECV
BELGIUM,3879.0,2019Q3,Total ECV
BULGARIA,53.0,2019Q3,Total ECV
CZECH REPUBLIC,348.0,2019Q3,Total ECV
DENMARK,2343.0,2019Q3,Total ECV
ESTONIA,28.0,2019Q3,Total ECV
FINLAND,1736.0,2019Q3,Total ECV
FRANCE,13333.0,2019Q3,Total ECV
GERMANY,26858.0,2019Q3,Total ECV
GREECE,101.0,2019Q3,Total ECV
HUNGARY,797.0,2019Q3,Total ECV
IRELAND,1435.0,2019Q3,Total ECV
ITALY,4216.0,2019Q3,Total ECV
LATVIA,21.0,2019Q3,Total ECV
LITHUANIA,46.0,2019Q3,Total ECV
NETHERLANDS,15273.0,2019Q3,Total ECV
POLAND,541.0,2019Q3,Total ECV
PORTUGAL,2720.0,2019Q3,Total ECV
ROMANIA,543.0,2019Q3,Total ECV
SLOVAKIA,77.0,2019Q3,Total ECV
SLOVENIA,109.0,2019Q3,Total ECV
SPAIN,3491.0,2019Q3,Total ECV
SWEDEN,8831.0,2019Q3,Total ECV
UNITED KINGDOM,21001.0,2019Q3,Total ECV
ICELAND,555.0,2019Q3,Total ECV
NORWAY,17571.0,2019Q3,Total ECV
SWITZERLAND,3752.0,2019Q3,Total ECV
AUSTRIA,3812.0,2019Q3,HEV
BELGIUM,4272.0,2019Q3,HEV
BULGARIA,478.0,2019Q3,HEV
CZECH REPUBLIC,1962.0,2019Q3,HEV
DENMARK,2037.0,2019Q3,HEV
ESTONIA,672.0,2019Q3,HEV
FINLAND,4293.0,2019Q3,HEV
FRANCE,25478.0,2019Q3,HEV
GERMANY,50395.0,2019Q3,HEV
GREECE,1902.0,2019Q3,HEV
HUNGARY,2349.0,2019Q3,HEV
IRELAND,3184.0,2019Q3,HEV
ITALY,22680.0,2019Q3,HEV
LATVIA,384.0,2019Q3,HEV
LITHUANIA,772.0,2019Q3,HEV
NETHERLANDS,5742.0,2019Q3,HEV
POLAND,9996.0,2019Q3,HEV
PORTUGAL,2053.0,2019Q3,HEV
ROMANIA,2410.0,2019Q3,HEV
SLOVAKIA,1066.0,2019Q3,HEV
SLOVENIA,538.0,2019Q3,HEV
SPAIN,25379.0,2019Q3,HEV
SWEDEN,6532.0,2019Q3,HEV
UNITED KINGDOM,45482.0,2019Q3,HEV
ICELAND,283.0,2019Q3,HEV
NORWAY,4300.0,2019Q3,HEV
SWITZERLAND,5445.0,2019Q3,HEV
AUSTRIA,139.0,2019Q3,APV other than electric
BELGIUM,911.0,2019Q3,APV other than electric
BULGARIA,823.0,2019Q3,APV other than electric
CZECH REPUBLIC,674.0,2019Q3,APV other than electric
DENMARK,0.0,2019Q3,APV other than electric
ESTONIA,307.0,2019Q3,APV other than electric
FINLAND,737.0,2019Q3,APV other than electric
FRANCE,2889.0,2019Q3,APV other than electric
GERMANY,4133.0,2019Q3,APV other than electric
GREECE,800.0,2019Q3,APV other than electric
HUNGARY,0.0,2019Q3,APV other than electric
ITALY,43602.0,2019Q3,APV other than electric
LATVIA,38.0,2019Q3,APV other than electric
NETHERLANDS,99.0,2019Q3,APV other than electric
POLAND,2897.0,2019Q3,APV other than electric
PORTUGAL,646.0,2019Q3,APV other than electric
ROMANIA,742.0,2019Q3,APV other than electric
SLOVAKIA,65.0,2019Q3,APV other than electric
SLOVENIA,22.0,2019Q3,APV other than electric
SPAIN,7511.0,2019Q3,APV other than electric
SWEDEN,2327.0,2019Q3,APV other than electric
ICELAND,18.0,2019Q3,APV other than electric
NORWAY,3.0,2019Q3,APV other than electric
SWITZERLAND,377.0,2019Q3,APV other than electric
AUSTRIA,6801.0,2019Q3,Total APV
BELGIUM,9062.0,2019Q3,Total APV
BULGARIA,1354.0,2019Q3,Total APV
CZECH REPUBLIC,2984.0,2019Q3,Total APV
DENMARK,4380.0,2019Q3,Total APV
ESTONIA,1007.0,2019Q3,Total APV
FINLAND,6766.0,2019Q3,Total APV
FRANCE,41700.0,2019Q3,Total APV
GERMANY,81386.0,2019Q3,Total APV
GREECE,2803.0,2019Q3,Total APV
HUNGARY,3146.0,2019Q3,Total APV
IRELAND,4619.0,2019Q3,Total APV
ITALY,70498.0,2019Q3,Total APV
LATVIA,443.0,2019Q3,Total APV
LITHUANIA,818.0,2019Q3,Total APV
NETHERLANDS,21114.0,2019Q3,Total APV
POLAND,13434.0,2019Q3,Total APV
PORTUGAL,5419.0,2019Q3,Total APV
ROMANIA,3695.0,2019Q3,Total APV
SLOVAKIA,1208.0,2019Q3,Total APV
SLOVENIA,669.0,2019Q3,Total APV
SPAIN,36381.0,2019Q3,Total APV
SWEDEN,17690.0,2019Q3,Total APV
UNITED KINGDOM,66483.0,2019Q3,Total APV
ICELAND,856.0,2019Q3,Total APV
NORWAY,21874.0,2019Q3,Total APV
SWITZERLAND,9574.0,2019Q3,Total APV
AUSTRIA,44839.0,2019Q3,Petrol
BELGIUM,78600.0,2019Q3,Petrol
BULGARIA,4725.0,2019Q3,Petrol
CZECH REPUBLIC,43834.0,2019Q3,Petrol
DENMARK,33560.0,2019Q3,Petrol
ESTONIA,4569.0,2019Q3,Petrol
FINLAND,16355.0,2019Q3,Petrol
FRANCE,273585.0,2019Q3,Petrol
GERMANY,532668.0,2019Q3,Petrol
GREECE,16204.0,2019Q3,Petrol
HUNGARY,30705.0,2019Q3,Petrol
IRELAND,13841.0,2019Q3,Petrol
ITALY,171724.0,2019Q3,Petrol
LATVIA,2836.0,2019Q3,Petrol
LITHUANIA,8103.0,2019Q3,Petrol
NETHERLANDS,77015.0,2019Q3,Petrol
POLAND,93382.0,2019Q3,Petrol
PORTUGAL,21529.0,2019Q3,Petrol
ROMANIA,36597.0,2019Q3,Petrol
SLOVAKIA,17241.0,2019Q3,Petrol
SLOVENIA,11467.0,2019Q3,Petrol
SPAIN,162782.0,2019Q3,Petrol
SWEDEN,38826.0,2019Q3,Petrol
UNITED KINGDOM,386001.0,2019Q3,Petrol
ICELAND,1003.0,2019Q3,Petrol
NORWAY,5138.0,2019Q3,Petrol
SWITZERLAND,42838.0,2019Q3,Petrol
AUSTRIA,30723.0,2019Q3,Diesel
BELGIUM,41099.0,2019Q3,Diesel
BULGARIA,4028.0,2019Q3,Diesel
CZECH REPUBLIC,16748.0,2019Q3,Diesel
DENMARK,13459.0,2019Q3,Diesel
ESTONIA,2704.0,2019Q3,Diesel
FINLAND,4528.0,2019Q3,Diesel
FRANCE,159640.0,2019Q3,Diesel
GERMANY,277103.0,2019Q3,Diesel
GREECE,8208.0,2019Q3,Diesel
HUNGARY,6671.0,2019Q3,Diesel
IRELAND,14727.0,2019Q3,Diesel
ITALY,142383.0,2019Q3,Diesel
LATVIA,1724.0,2019Q3,Diesel
LITHUANIA,2236.0,2019Q3,Diesel
NETHERLANDS,7357.0,2019Q3,Diesel
POLAND,25570.0,2019Q3,Diesel
PORTUGAL,18481.0,2019Q3,Diesel
ROMANIA,12132.0,2019Q3,Diesel
SLOVAKIA,5894.0,2019Q3,Diesel
SLOVENIA,4308.0,2019Q3,Diesel
SPAIN,73703.0,2019Q3,Diesel
SWEDEN,23376.0,2019Q3,Diesel
UNITED KINGDOM,140542.0,2019Q3,Diesel
ICELAND,685.0,2019Q3,Diesel
NORWAY,5396.0,2019Q3,Diesel
SWITZERLAND,16762.0,2019Q3,Diesel
AUSTRIA,1864.0,2019Q4,BEV
BELGIUM,2099.0,2019Q4,BEV
BULGARIA,0.0,2019Q4,BEV
CZECH REPUBLIC,170.0,2019Q4,BEV
DENMARK,1609.0,2019Q4,BEV
ESTONIA,14.0,2019Q4,BEV
FINLAND,321.0,2019Q4,BEV
FRANCE,12397.0,2019Q4,BEV
GERMANY,15436.0,2019Q4,BEV
GREECE,38.0,2019Q4,BEV
HUNGARY,481.0,2019Q4,BEV
IRELAND,470.0,2019Q4,BEV
ITALY,2877.0,2019Q4,BEV
LATVIA,24.0,2019Q4,BEV
LITHUANIA,42.0,2019Q4,BEV
NETHERLANDS,32141.0,2019Q4,BEV
POLAND,301.0,2019Q4,BEV
PORTUGAL,1461.0,2019Q4,BEV
ROMANIA,507.0,2019Q4,BEV
SLOVAKIA,43.0,2019Q4,BEV
SLOVENIA,162.0,2019Q4,BEV
SPAIN,2582.0,2019Q4,BEV
SWEDEN,3444.0,2019Q4,BEV
UNITED KINGDOM,12753.0,2019Q4,BEV
ICELAND,202.0,2019Q4,BEV
NORWAY,10862.0,2019Q4,BEV
SWITZERLAND,4338.0,2019Q4,BEV
AUSTRIA,892.0,2019Q4,PHEV
BELGIUM,3250.0,2019Q4,PHEV
BULGARIA,17.0,2019Q4,PHEV
CZECH REPUBLIC,217.0,2019Q4,PHEV
DENMARK,1115.0,2019Q4,PHEV
ESTONIA,1.0,2019Q4,PHEV
FINLAND,2407.0,2019Q4,PHEV
FRANCE,6726.0,2019Q4,PHEV
GERMANY,18861.0,2019Q4,PHEV
GREECE,100.0,2019Q4,PHEV
HUNGARY,415.0,2019Q4,PHEV
IRELAND,99.0,2019Q4,PHEV
ITALY,2495.0,2019Q4,PHEV
LATVIA,7.0,2019Q4,PHEV
NETHERLANDS,1071.0,2019Q4,PHEV
POLAND,462.0,2019Q4,PHEV
PORTUGAL,2512.0,2019Q4,PHEV
SLOVAKIA,58.0,2019Q4,PHEV
SLOVENIA,68.0,2019Q4,PHEV
SPAIN,2445.0,2019Q4,PHEV
SWEDEN,9160.0,2019Q4,PHEV
UNITED KINGDOM,11969.0,2019Q4,PHEV
ICELAND,279.0,2019Q4,PHEV
NORWAY,7231.0,2019Q4,PHEV
SWITZERLAND,1911.0,2019Q4,PHEV
AUSTRIA,2756.0,2019Q4,Total ECV
BELGIUM,5349.0,2019Q4,Total ECV
BULGARIA,17.0,2019Q4,Total ECV
CZECH REPUBLIC,387.0,2019Q4,Total ECV
DENMARK,2724.0,2019Q4,Total ECV
ESTONIA,15.0,2019Q4,Total ECV
FINLAND,2728.0,2019Q4,Total ECV
FRANCE,19123.0,2019Q4,Total ECV
GERMANY,34297.0,2019Q4,Total ECV
GREECE,138.0,2019Q4,Total ECV
HUNGARY,896.0,2019Q4,Total ECV
IRELAND,569.0,2019Q4,Total ECV
ITALY,5372.0,2019Q4,Total ECV
LATVIA,31.0,2019Q4,Total ECV
LITHUANIA,42.0,2019Q4,Total ECV
NETHERLANDS,33212.0,2019Q4,Total ECV
POLAND,763.0,2019Q4,Total ECV
PORTUGAL,3973.0,2019Q4,Total ECV
ROMANIA,507.0,2019Q4,Total ECV
SLOVAKIA,101.0,2019Q4,Total ECV
SLOVENIA,230.0,2019Q4,Total ECV
SPAIN,5027.0,2019Q4,Total ECV
SWEDEN,12604.0,2019Q4,Total ECV
UNITED KINGDOM,24722.0,2019Q4,Total ECV
ICELAND,481.0,2019Q4,Total ECV
NORWAY,18093.0,2019Q4,Total ECV
SWITZERLAND,6249.0,2019Q4,Total ECV
AUSTRIA,4541.0,2019Q4,HEV
BELGIUM,3618.0,2019Q4,HEV
BULGARIA,605.0,2019Q4,HEV
CZECH REPUBLIC,2368.0,2019Q4,HEV
DENMARK,2550.0,2019Q4,HEV
ESTONIA,717.0,2019Q4,HEV
FINLAND,3240.0,2019Q4,HEV
FRANCE,31365.0,2019Q4,HEV
GERMANY,57037.0,2019Q4,HEV
GREECE,1866.0,2019Q4,HEV
HUNGARY,3003.0,2019Q4,HEV
IRELAND,215.0,2019Q4,HEV
ITALY,31354.0,2019Q4,HEV
LATVIA,323.0,2019Q4,HEV
LITHUANIA,1106.0,2019Q4,HEV
NETHERLANDS,7171.0,2019Q4,HEV
POLAND,12081.0,2019Q4,HEV
PORTUGAL,2702.0,2019Q4,HEV
ROMANIA,2147.0,2019Q4,HEV
SLOVAKIA,1615.0,2019Q4,HEV
SLOVENIA,406.0,2019Q4,HEV
SPAIN,32987.0,2019Q4,HEV
SWEDEN,12359.0,2019Q4,HEV
UNITED KINGDOM,38217.0,2019Q4,HEV
ICELAND,231.0,2019Q4,HEV
NORWAY,3989.0,2019Q4,HEV
SWITZERLAND,7844.0,2019Q4,HEV
AUSTRIA,195.0,2019Q4,APV other than electric
BELGIUM,680.0,2019Q4,APV other than electric
BULGARIA,419.0,2019Q4,APV other than electric
CZECH REPUBLIC,435.0,2019Q4,APV other than electric
DENMARK,5.0,2019Q4,APV other than electric
ESTONIA,173.0,2019Q4,APV other than electric
FINLAND,778.0,2019Q4,APV other than electric
FRANCE,4006.0,2019Q4,APV other than electric
GERMANY,2693.0,2019Q4,APV other than electric
GREECE,596.0,2019Q4,APV other than electric
HUNGARY,0.0,2019Q4,APV other than electric
ITALY,41905.0,2019Q4,APV other than electric
LATVIA,20.0,2019Q4,APV other than electric
LITHUANIA,0.0,2019Q4,APV other than electric
NETHERLANDS,158.0,2019Q4,APV other than electric
POLAND,344.0,2019Q4,APV other than electric
PORTUGAL,212.0,2019Q4,APV other than electric
ROMANIA,74.0,2019Q4,APV other than electric
SLOVAKIA,82.0,2019Q4,APV other than electric
SLOVENIA,17.0,2019Q4,APV other than electric
SPAIN,3940.0,2019Q4,APV other than electric
SWEDEN,2036.0,2019Q4,APV other than electric
ICELAND,13.0,2019Q4,APV other than electric
NORWAY,3.0,2019Q4,APV other than electric
SWITZERLAND,360.0,2019Q4,APV other than electric
AUSTRIA,7492.0,2019Q4,Total APV
BELGIUM,9647.0,2019Q4,Total APV
BULGARIA,1041.0,2019Q4,Total APV
CZECH REPUBLIC,3190.0,2019Q4,Total APV
DENMARK,5279.0,2019Q4,Total APV
ESTONIA,905.0,2019Q4,Total APV
FINLAND,6746.0,2019Q4,Total APV
FRANCE,54494.0,2019Q4,Total APV
GERMANY,94027.0,2019Q4,Total APV
GREECE,2600.0,2019Q4,Total APV
HUNGARY,3899.0,2019Q4,Total APV
IRELAND,784.0,2019Q4,Total APV
ITALY,78631.0,2019Q4,Total APV
LATVIA,374.0,2019Q4,Total APV
LITHUANIA,1148.0,2019Q4,Total APV
NETHERLANDS,40541.0,2019Q4,Total APV
POLAND,13188.0,2019Q4,Total APV
PORTUGAL,6887.0,2019Q4,Total APV
ROMANIA,2728.0,2019Q4,Total APV
SLOVAKIA,1798.0,2019Q4,Total APV
SLOVENIA,653.0,2019Q4,Total APV
SPAIN,41954.0,2019Q4,Total APV
SWEDEN,26999.0,2019Q4,Total APV
UNITED KINGDOM,62939.0,2019Q4,Total APV
ICELAND,725.0,2019Q4,Total APV
NORWAY,22085.0,2019Q4,Total APV
SWITZERLAND,14453.0,2019Q4,Total APV
AUSTRIA,35730.0,2019Q4,Petrol
BELGIUM,65432.0,2019Q4,Petrol
BULGARIA,5245.0,2019Q4,Petrol
CZECH REPUBLIC,39655.0,2019Q4,Petrol
DENMARK,32156.0,2019Q4,Petrol
ESTONIA,4030.0,2019Q4,Petrol
FINLAND,15480.0,2019Q4,Petrol
FRANCE,322118.0,2019Q4,Petrol
GERMANY,506194.0,2019Q4,Petrol
GREECE,13087.0,2019Q4,Petrol
HUNGARY,30405.0,2019Q4,Petrol
IRELAND,868.0,2019Q4,Petrol
ITALY,210539.0,2019Q4,Petrol
LATVIA,2468.0,2019Q4,Petrol
LITHUANIA,8599.0,2019Q4,Petrol
NETHERLANDS,68496.0,2019Q4,Petrol
POLAND,102924.0,2019Q4,Petrol
PORTUGAL,22799.0,2019Q4,Petrol
ROMANIA,24279.0,2019Q4,Petrol
SLOVAKIA,16911.0,2019Q4,Petrol
SLOVENIA,10315.0,2019Q4,Petrol
SPAIN,166007.0,2019Q4,Petrol
SWEDEN,49663.0,2019Q4,Petrol
UNITED KINGDOM,281063.0,2019Q4,Petrol
ICELAND,675.0,2019Q4,Petrol
NORWAY,3989.0,2019Q4,Petrol
SWITZERLAND,50957.0,2019Q4,Petrol
AUSTRIA,27869.0,2019Q4,Diesel
BELGIUM,35675.0,2019Q4,Diesel
BULGARIA,3749.0,2019Q4,Diesel
CZECH REPUBLIC,17638.0,2019Q4,Diesel
DENMARK,14538.0,2019Q4,Diesel
ESTONIA,2164.0,2019Q4,Diesel
FINLAND,4040.0,2019Q4,Diesel
FRANCE,196300.0,2019Q4,Diesel
GERMANY,266877.0,2019Q4,Diesel
GREECE,5650.0,2019Q4,Diesel
HUNGARY,8495.0,2019Q4,Diesel
IRELAND,1477.0,2019Q4,Diesel
ITALY,159033.0,2019Q4,Diesel
LATVIA,1599.0,2019Q4,Diesel
LITHUANIA,1914.0,2019Q4,Diesel
NETHERLANDS,6326.0,2019Q4,Diesel
POLAND,28498.0,2019Q4,Diesel
PORTUGAL,20089.0,2019Q4,Diesel
ROMANIA,10505.0,2019Q4,Diesel
SLOVAKIA,6441.0,2019Q4,Diesel
SLOVENIA,4822.0,2019Q4,Diesel
SPAIN,85001.0,2019Q4,Diesel
SWEDEN,31600.0,2019Q4,Diesel
UNITED KINGDOM,104867.0,2019Q4,Diesel
ICELAND,490.0,2019Q4,Diesel
NORWAY,5690.0,2019Q4,Diesel
SWITZERLAND,19759.0,2019Q4,Diesel
AUSTRIA,2434.0,2020Q1,BEV
BELGIUM,2885.0,2020Q1,BEV
CYPRUS,4.0,2020Q1,BEV
CZECH REPUBLIC,855.0,2020Q1,BEV
DENMARK,2140.0,2020Q1,BEV
ESTONIA,48.0,2020Q1,BEV
FINLAND,918.0,2020Q1,BEV
FRANCE,25960.0,2020Q1,BEV
GERMANY,26030.0,2020Q1,BEV
GREECE,71.0,2020Q1,BEV
HUNGARY,517.0,2020Q1,BEV
IRELAND,1656.0,2020Q1,BEV
ITALY,5399.0,2020Q1,BEV
LATVIA,44.0,2020Q1,BEV
LITHUANIA,87.0,2020Q1,BEV
LUXEMBOURG,336.0,2020Q1,BEV
NETHERLANDS,8699.0,2020Q1,BEV
POLAND,587.0,2020Q1,BEV
PORTUGAL,2676.0,2020Q1,BEV
ROMANIA,271.0,2020Q1,BEV
SLOVAKIA,166.0,2020Q1,BEV
SLOVENIA,387.0,2020Q1,BEV
SPAIN,3948.0,2020Q1,BEV
SWEDEN,5638.0,2020Q1,BEV
ICELAND,801.0,2020Q1,BEV
NORWAY,16347.0,2020Q1,BEV
SWITZERLAND,3137.0,2020Q1,BEV
UNITED KINGDOM,18256.0,2020Q1,BEV
AUSTRIA,1189.0,2020Q1,PHEV
BELGIUM,4806.0,2020Q1,PHEV
CZECH REPUBLIC,465.0,2020Q1,PHEV
DENMARK,2019.0,2020Q1,PHEV
ESTONIA,17.0,2020Q1,PHEV
FINLAND,3642.0,2020Q1,PHEV
FRANCE,9423.0,2020Q1,PHEV
GERMANY,26419.0,2020Q1,PHEV
GREECE,88.0,2020Q1,PHEV
HUNGARY,487.0,2020Q1,PHEV
IRELAND,1031.0,2020Q1,PHEV
ITALY,2951.0,2020Q1,PHEV
LATVIA,22.0,2020Q1,PHEV
LUXEMBOURG,454.0,2020Q1,PHEV
NETHERLANDS,3272.0,2020Q1,PHEV
POLAND,691.0,2020Q1,PHEV
PORTUGAL,2101.0,2020Q1,PHEV
SLOVAKIA,158.0,2020Q1,PHEV
SPAIN,3306.0,2020Q1,PHEV
SWEDEN,12835.0,2020Q1,PHEV
ICELAND,371.0,2020Q1,PHEV
NORWAY,6221.0,2020Q1,PHEV
SWITZERLAND,2283.0,2020Q1,PHEV
UNITED KINGDOM,13662.0,2020Q1,PHEV
AUSTRIA,3623.0,2020Q1,Total ECV
BELGIUM,7691.0,2020Q1,Total ECV
CYPRUS,4.0,2020Q1,Total ECV
CZECH REPUBLIC,1320.0,2020Q1,Total ECV
DENMARK,4159.0,2020Q1,Total ECV
ESTONIA,65.0,2020Q1,Total ECV
FINLAND,4560.0,2020Q1,Total ECV
FRANCE,35383.0,2020Q1,Total ECV
GERMANY,52449.0,2020Q1,Total ECV
GREECE,159.0,2020Q1,Total ECV
HUNGARY,1004.0,2020Q1,Total ECV
IRELAND,2687.0,2020Q1,Total ECV
ITALY,8350.0,2020Q1,Total ECV
LATVIA,66.0,2020Q1,Total ECV
LITHUANIA,87.0,2020Q1,Total ECV
LUXEMBOURG,790.0,2020Q1,Total ECV
NETHERLANDS,11971.0,2020Q1,Total ECV
POLAND,1278.0,2020Q1,Total ECV
PORTUGAL,4777.0,2020Q1,Total ECV
ROMANIA,271.0,2020Q1,Total ECV
SLOVAKIA,324.0,2020Q1,Total ECV
SLOVENIA,387.0,2020Q1,Total ECV
SPAIN,7254.0,2020Q1,Total ECV
SWEDEN,18473.0,2020Q1,Total ECV
ICELAND,1172.0,2020Q1,Total ECV
NORWAY,22568.0,2020Q1,Total ECV
SWITZERLAND,5420.0,2020Q1,Total ECV
UNITED KINGDOM,31918.0,2020Q1,Total ECV
AUSTRIA,4412.0,2020Q1,HEV
BELGIUM,5996.0,2020Q1,HEV
CYPRUS,178.0,2020Q1,HEV
CZECH REPUBLIC,2106.0,2020Q1,HEV
DENMARK,2321.0,2020Q1,HEV
ESTONIA,795.0,2020Q1,HEV
FINLAND,5088.0,2020Q1,HEV
